epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,9490.05,1.0089,0.94784,1.18975,0.85503,0.75673,0.84437,0.61785,0.88498,0.74039,1.06747,0.00703,0.00703,0.00703
32,9799.85,1.01081,0.94778,1.19339,0.82964,0.7817,0.84601,0.62112,0.87627,0.73661,1.05761,0.006931,0.006931,0.006931
33,10102.7,1.00161,0.94215,1.18696,0.84462,0.77501,0.84863,0.61912,0.88146,0.73167,1.06853,0.006832,0.006832,0.006832
34,10412.8,1.00298,0.93919,1.18463,0.85347,0.76832,0.85138,0.629,0.86277,0.71767,1.05141,0.006733,0.006733,0.006733
35,10721.7,0.99389,0.93063,1.1807,0.84725,0.76571,0.85211,0.62968,0.86829,0.71498,1.05492,0.006634,0.006634,0.006634
36,11034.2,0.99124,0.92433,1.1775,0.83412,0.78245,0.85396,0.63746,0.85467,0.70768,1.05156,0.006535,0.006535,0.006535
37,11349.8,0.98372,0.92158,1.17734,0.84287,0.78468,0.8573,0.63517,0.85012,0.7077,1.04639,0.006436,0.006436,0.006436
38,11663.9,0.97973,0.91413,1.17074,0.84053,0.78208,0.85431,0.63713,0.84568,0.7078,1.04428,0.006337,0.006337,0.006337
39,11973.3,0.98231,0.90691,1.17062,0.84968,0.77776,0.85765,0.64009,0.84787,0.69234,1.04539,0.006238,0.006238,0.006238
40,12288.3,0.96919,0.89952,1.16283,0.84815,0.78988,0.85691,0.64042,0.84749,0.69227,1.04426,0.006139,0.006139,0.006139
41,12600,0.97099,0.90068,1.16381,0.85181,0.78879,0.86372,0.64613,0.83979,0.6838,1.03726,0.00604,0.00604,0.00604
42,12907,0.97065,0.90358,1.16249,0.84475,0.79174,0.86185,0.64323,0.84716,0.67929,1.04738,0.005941,0.005941,0.005941
43,13223.6,0.95634,0.88304,1.15792,0.85825,0.78245,0.86549,0.64711,0.83631,0.67522,1.0435,0.005842,0.005842,0.005842
44,13528.3,0.95385,0.88862,1.16098,0.85983,0.78765,0.86758,0.64833,0.83169,0.67449,1.03478,0.005743,0.005743,0.005743
45,13841.1,0.95186,0.88002,1.15632,0.87341,0.77229,0.86568,0.65043,0.8307,0.6689,1.03603,0.005644,0.005644,0.005644
46,14155.9,0.94566,0.87683,1.15326,0.86471,0.78617,0.86746,0.65365,0.82017,0.67239,1.03002,0.005545,0.005545,0.005545
47,14468.1,0.94918,0.87741,1.15202,0.86705,0.78133,0.86772,0.65418,0.82461,0.66555,1.02906,0.005446,0.005446,0.005446
48,14783.8,0.93431,0.87003,1.1495,0.85217,0.79174,0.86861,0.65394,0.82182,0.66455,1.02761,0.005347,0.005347,0.005347
49,15102,0.94382,0.87599,1.152,0.85392,0.80141,0.87158,0.65475,0.82118,0.66017,1.03017,0.005248,0.005248,0.005248
50,15420.4,0.93712,0.8622,1.14576,0.8448,0.81071,0.87089,0.65865,0.8121,0.65561,1.02464,0.005149,0.005149,0.005149
51,15740.1,0.93517,0.86209,1.14532,0.85651,0.80216,0.87161,0.66113,0.80517,0.64797,1.01836,0.00505,0.00505,0.00505
52,16050.1,0.92691,0.84635,1.14017,0.8494,0.80402,0.87335,0.66316,0.80524,0.64524,1.01865,0.004951,0.004951,0.004951
53,16371.9,0.92648,0.8481,1.14074,0.85214,0.80179,0.87386,0.66465,0.80089,0.64531,1.01572,0.004852,0.004852,0.004852
54,16687,0.92118,0.84234,1.13613,0.8432,0.80191,0.87256,0.66483,0.79917,0.64674,1.01524,0.004753,0.004753,0.004753
55,17001.4,0.92207,0.83606,1.13669,0.84551,0.806,0.87268,0.66152,0.79981,0.649,1.0138,0.004654,0.004654,0.004654
56,17305.6,0.92166,0.84166,1.13515,0.85663,0.79844,0.87365,0.66413,0.80129,0.64742,1.01763,0.004555,0.004555,0.004555
57,17616,0.91244,0.83378,1.13239,0.85477,0.80402,0.87471,0.66318,0.80026,0.64423,1.01664,0.004456,0.004456,0.004456
58,17940.8,0.90866,0.8282,1.12766,0.85768,0.80625,0.87639,0.66431,0.7984,0.6402,1.01508,0.004357,0.004357,0.004357
59,18268.3,0.90973,0.82104,1.12591,0.85629,0.80476,0.87507,0.66513,0.79958,0.63992,1.01618,0.004258,0.004258,0.004258
60,18594.9,0.89951,0.81773,1.1271,0.85634,0.80465,0.87576,0.66697,0.79933,0.6383,1.01493,0.004159,0.004159,0.004159
61,18916.4,0.89471,0.8132,1.12287,0.85753,0.81108,0.87687,0.66848,0.7983,0.63207,1.01517,0.00406,0.00406,0.00406
62,19239.8,0.90171,0.816,1.12614,0.85922,0.80588,0.87676,0.67021,0.79249,0.62805,1.01211,0.003961,0.003961,0.003961
63,19560.3,0.89541,0.8073,1.12153,0.85318,0.80824,0.87728,0.67215,0.78806,0.62897,1.00852,0.003862,0.003862,0.003862
64,19882.5,0.89767,0.80536,1.11767,0.85035,0.81145,0.87817,0.67294,0.788,0.62842,1.00948,0.003763,0.003763,0.003763
65,20205.6,0.89003,0.79053,1.11444,0.85143,0.81201,0.87794,0.67369,0.78663,0.6255,1.00691,0.003664,0.003664,0.003664
66,20526.9,0.87964,0.7855,1.10686,0.85987,0.80513,0.87878,0.67402,0.78543,0.62506,1.00483,0.003565,0.003565,0.003565
67,20842.7,0.87955,0.79203,1.11348,0.85756,0.80825,0.88011,0.6735,0.7834,0.62423,1.00364,0.003466,0.003466,0.003466
68,21172.5,0.8783,0.78808,1.1073,0.87117,0.79993,0.88146,0.67432,0.78328,0.62124,1.00324,0.003367,0.003367,0.003367
69,21488.5,0.8836,0.79099,1.11068,0.87223,0.80179,0.88128,0.67473,0.78302,0.61869,1.00424,0.003268,0.003268,0.003268
70,21808,0.87306,0.77967,1.10727,0.8698,0.80496,0.88228,0.67406,0.78221,0.61916,1.00459,0.003169,0.003169,0.003169
71,22122.7,0.87538,0.77522,1.1082,0.8687,0.80774,0.88307,0.67555,0.78264,0.61733,1.00577,0.00307,0.00307,0.00307
72,22440.8,0.86651,0.77796,1.10701,0.85673,0.81294,0.8831,0.67634,0.78293,0.61784,1.00682,0.002971,0.002971,0.002971
73,22760.1,0.86081,0.77006,1.10106,0.84882,0.82038,0.88362,0.67608,0.7843,0.6169,1.00936,0.002872,0.002872,0.002872
74,23076.8,0.85888,0.76478,1.09994,0.85342,0.81626,0.88287,0.67549,0.78584,0.61584,1.01114,0.002773,0.002773,0.002773
75,23390.1,0.85642,0.76305,1.09465,0.84968,0.82075,0.88262,0.67479,0.78549,0.61496,1.01205,0.002674,0.002674,0.002674
76,23712,0.84701,0.74924,1.09126,0.85918,0.81456,0.88253,0.67479,0.78428,0.61293,1.01144,0.002575,0.002575,0.002575
77,24035,0.85207,0.75289,1.09468,0.86169,0.81145,0.88214,0.67528,0.78401,0.61384,1.01175,0.002476,0.002476,0.002476
78,24353.1,0.84584,0.74572,1.0924,0.85894,0.81521,0.88215,0.67708,0.78343,0.6133,1.01207,0.002377,0.002377,0.002377
79,24672.9,0.85354,0.74711,1.09654,0.86321,0.81197,0.88287,0.67728,0.78367,0.61205,1.01268,0.002278,0.002278,0.002278
80,24993.9,0.84303,0.74261,1.09204,0.85826,0.81741,0.8829,0.67716,0.78292,0.61178,1.01165,0.002179,0.002179,0.002179
81,25318,0.83177,0.73487,1.08398,0.85435,0.82001,0.88302,0.6773,0.78136,0.61196,1.00974,0.00208,0.00208,0.00208
82,25642.7,0.83116,0.73437,1.08426,0.85424,0.81778,0.8817,0.67705,0.78001,0.61183,1.00853,0.001981,0.001981,0.001981
83,25960.5,0.83498,0.73253,1.08446,0.85185,0.81895,0.882,0.67787,0.77969,0.61096,1.00861,0.001882,0.001882,0.001882
84,26280.1,0.82295,0.71932,1.07817,0.85516,0.8168,0.88256,0.67827,0.77894,0.61041,1.00789,0.001783,0.001783,0.001783
85,26603.8,0.82742,0.72325,1.0822,0.85676,0.81631,0.88251,0.67784,0.77867,0.60962,1.00755,0.001684,0.001684,0.001684
86,26927.8,0.82508,0.72099,1.08236,0.85559,0.8174,0.88231,0.67726,0.77805,0.60941,1.00732,0.001585,0.001585,0.001585
87,27246.3,0.81751,0.70966,1.07765,0.8553,0.8148,0.88187,0.67811,0.77798,0.60902,1.00695,0.001486,0.001486,0.001486
88,27554.7,0.81663,0.70687,1.07767,0.85692,0.81592,0.88261,0.67772,0.77752,0.6086,1.00648,0.001387,0.001387,0.001387
89,27880.4,0.81104,0.70482,1.07131,0.85854,0.8148,0.88238,0.67667,0.7762,0.60763,1.00538,0.001288,0.001288,0.001288
90,28201.4,0.80328,0.69944,1.06981,0.85787,0.81554,0.88244,0.67674,0.77582,0.60771,1.00514,0.001189,0.001189,0.001189
91,28529.8,0.7306,0.57191,1.01088,0.85875,0.81554,0.88247,0.67688,0.77565,0.60725,1.00508,0.00109,0.00109,0.00109
92,28833.8,0.72368,0.55511,1.00001,0.85998,0.81543,0.88262,0.67659,0.77514,0.60708,1.00485,0.000991,0.000991,0.000991
93,29137.8,0.71207,0.5476,0.99406,0.86122,0.81554,0.88266,0.67601,0.77565,0.60672,1.0049,0.000892,0.000892,0.000892
94,29450.2,0.70645,0.54323,0.9936,0.86218,0.81294,0.88264,0.6757,0.77598,0.60602,1.00511,0.000793,0.000793,0.000793
95,29755.8,0.70418,0.53755,0.99335,0.85187,0.81911,0.88241,0.67649,0.77527,0.60614,1.00477,0.000694,0.000694,0.000694
96,30072.2,0.70574,0.53063,0.99226,0.8525,0.81889,0.88278,0.67636,0.77534,0.60587,1.0045,0.000595,0.000595,0.000595
97,30375.4,0.69834,0.52384,0.98671,0.85398,0.81775,0.8824,0.67626,0.77525,0.6056,1.00471,0.000496,0.000496,0.000496
98,30681.9,0.6907,0.52195,0.98416,0.85377,0.81852,0.88233,0.67598,0.77545,0.6059,1.00495,0.000397,0.000397,0.000397
99,30990.5,0.6901,0.52096,0.98256,0.85431,0.81776,0.88219,0.67596,0.77537,0.60552,1.0048,0.000298,0.000298,0.000298
