epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,20542.9,0.91091,0.82664,1.12409,0.8499,0.7869,0.87059,0.66797,0.79275,0.63225,1.00352,0.00406,0.00406,0.00406
62,20883,0.89985,0.82005,1.12177,0.8474,0.79265,0.87261,0.66931,0.78601,0.62975,1.00022,0.003961,0.003961,0.003961
63,21220.7,0.89669,0.81022,1.11816,0.84006,0.79596,0.87161,0.67033,0.78636,0.6284,1.00115,0.003862,0.003862,0.003862
64,21562.5,0.89226,0.81138,1.11751,0.84317,0.79459,0.87131,0.67109,0.78666,0.62631,1.00134,0.003763,0.003763,0.003763
65,21899.9,0.89817,0.80541,1.11624,0.84733,0.7917,0.87219,0.67072,0.78514,0.62335,1.0004,0.003664,0.003664,0.003664
66,22235.7,0.88784,0.80198,1.11235,0.84829,0.79351,0.87361,0.67272,0.7841,0.62162,0.99822,0.003565,0.003565,0.003565
67,22578.7,0.88712,0.80431,1.11223,0.85061,0.78921,0.87425,0.67254,0.78462,0.62281,0.99801,0.003466,0.003466,0.003466
68,22913.5,0.87785,0.79294,1.10808,0.84053,0.79779,0.87467,0.67379,0.78235,0.62063,0.99652,0.003367,0.003367,0.003367
69,23251.3,0.89276,0.79932,1.11557,0.84479,0.79644,0.87467,0.6749,0.78118,0.61937,0.99653,0.003268,0.003268,0.003268
70,23589.8,0.87663,0.78918,1.11056,0.84894,0.79338,0.87451,0.67499,0.77957,0.61788,0.99576,0.003169,0.003169,0.003169
71,23934.4,0.88083,0.78438,1.10493,0.84551,0.79879,0.87475,0.675,0.78096,0.61803,0.99637,0.00307,0.00307,0.00307
72,24273.3,0.87227,0.78677,1.10413,0.83837,0.80588,0.87493,0.67563,0.78061,0.61691,0.9955,0.002971,0.002971,0.002971
73,24611.8,0.86732,0.78191,1.09995,0.84857,0.79729,0.87513,0.67691,0.77853,0.61459,0.99328,0.002872,0.002872,0.002872
74,24952.1,0.86458,0.77252,1.101,0.84858,0.79926,0.8753,0.67741,0.7777,0.61361,0.99249,0.002773,0.002773,0.002773
75,25294.9,0.86321,0.77065,1.09849,0.84371,0.80221,0.87512,0.67831,0.77689,0.61376,0.9923,0.002674,0.002674,0.002674
76,25634,0.857,0.76122,1.09488,0.83874,0.80699,0.87489,0.6773,0.77622,0.61348,0.99182,0.002575,0.002575,0.002575
77,25971.1,0.85389,0.75718,1.09194,0.84315,0.80515,0.87538,0.67746,0.77539,0.61274,0.99139,0.002476,0.002476,0.002476
78,26311.4,0.85362,0.75605,1.09229,0.84333,0.80478,0.87569,0.67798,0.77368,0.61184,0.9906,0.002377,0.002377,0.002377
79,26649.4,0.84275,0.74653,1.0893,0.8432,0.80515,0.87515,0.67836,0.7729,0.6114,0.99024,0.002278,0.002278,0.002278
80,26994,0.84497,0.74603,1.08709,0.84272,0.80372,0.87516,0.67772,0.77258,0.6107,0.98997,0.002179,0.002179,0.002179
81,27332.6,0.84606,0.74836,1.08878,0.84298,0.80334,0.87558,0.67876,0.77232,0.60971,0.98963,0.00208,0.00208,0.00208
82,27670.5,0.83101,0.73584,1.08212,0.84391,0.80698,0.87542,0.67863,0.77207,0.60846,0.98954,0.001981,0.001981,0.001981
83,28010.9,0.83697,0.73315,1.08295,0.84273,0.80773,0.87587,0.67902,0.77242,0.60764,0.98963,0.001882,0.001882,0.001882
84,28357.5,0.82805,0.72758,1.08255,0.84508,0.80441,0.87614,0.67951,0.77131,0.6061,0.98901,0.001783,0.001783,0.001783
85,28695.4,0.83069,0.72313,1.07982,0.84419,0.80404,0.87569,0.67961,0.77211,0.60638,0.98952,0.001684,0.001684,0.001684
86,29039,0.82853,0.72686,1.08152,0.84697,0.80074,0.87569,0.67962,0.77197,0.60645,0.98941,0.001585,0.001585,0.001585
87,29377.4,0.82228,0.72401,1.07669,0.84802,0.80007,0.87577,0.67955,0.77112,0.60561,0.98883,0.001486,0.001486,0.001486
88,29724.6,0.81557,0.70984,1.07035,0.84645,0.80404,0.87549,0.67941,0.77081,0.60593,0.98851,0.001387,0.001387,0.001387
89,30062.8,0.81551,0.71107,1.07109,0.84657,0.80184,0.87552,0.67965,0.7709,0.60575,0.98851,0.001288,0.001288,0.001288
90,30401.1,0.81338,0.71155,1.07167,0.84912,0.80072,0.8756,0.6799,0.77077,0.60569,0.98814,0.001189,0.001189,0.001189
91,30752.4,0.73894,0.57841,1.00763,0.84738,0.80074,0.87572,0.67949,0.77086,0.60563,0.98788,0.00109,0.00109,0.00109
92,31081.5,0.73184,0.56601,1.00455,0.84721,0.80221,0.87568,0.67948,0.77086,0.60485,0.98765,0.000991,0.000991,0.000991
93,31412.2,0.72148,0.55865,0.99877,0.8453,0.80357,0.87569,0.6799,0.77089,0.60496,0.9877,0.000892,0.000892,0.000892
94,31747.1,0.71666,0.55191,0.99437,0.84481,0.80478,0.87586,0.6802,0.77038,0.6049,0.9876,0.000793,0.000793,0.000793
95,32078.1,0.71349,0.54464,0.9945,0.84765,0.80331,0.87589,0.68027,0.77048,0.60494,0.98777,0.000694,0.000694,0.000694
96,32413.3,0.70968,0.54166,0.99012,0.84563,0.80556,0.87646,0.6804,0.77063,0.60486,0.98788,0.000595,0.000595,0.000595
97,32752.1,0.70434,0.53435,0.98556,0.84334,0.80588,0.87634,0.68036,0.77071,0.60465,0.988,0.000496,0.000496,0.000496
98,33101.6,0.69809,0.52751,0.98568,0.84633,0.80386,0.87608,0.68061,0.77102,0.60427,0.98816,0.000397,0.000397,0.000397
99,33441.3,0.69618,0.52329,0.98311,0.84666,0.80368,0.87628,0.68064,0.77101,0.60419,0.98833,0.000298,0.000298,0.000298
100,33785.2,0.69574,0.52198,0.98511,0.84686,0.80511,0.87627,0.68115,0.77122,0.60397,0.98863,0.000199,0.000199,0.000199
