epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,31855.2,0.8007,0.68108,1.06306,0.85592,0.8173,0.8809,0.68777,0.74299,0.58359,0.99247,0.002179,0.002179,0.002179
81,32255.7,0.80379,0.68219,1.06202,0.85706,0.81635,0.88117,0.68807,0.74301,0.5832,0.99255,0.00208,0.00208,0.00208
82,32652.6,0.78851,0.66988,1.05712,0.85428,0.81885,0.88163,0.68834,0.74292,0.58261,0.99245,0.001981,0.001981,0.001981
83,33056.6,0.78866,0.67141,1.05594,0.85435,0.82002,0.88164,0.68901,0.74266,0.58256,0.99216,0.001882,0.001882,0.001882
84,33458.8,0.78547,0.67013,1.05441,0.85543,0.81937,0.88175,0.68944,0.74262,0.58164,0.99201,0.001783,0.001783,0.001783
85,33864.6,0.7816,0.66449,1.05224,0.85473,0.81937,0.88199,0.69014,0.74213,0.58136,0.99163,0.001684,0.001684,0.001684
86,34263.6,0.78389,0.65944,1.0541,0.85507,0.81927,0.88195,0.6907,0.74163,0.58142,0.99104,0.001585,0.001585,0.001585
87,34666.2,0.77506,0.65191,1.04945,0.85487,0.82118,0.88221,0.69038,0.7412,0.58084,0.99048,0.001486,0.001486,0.001486
88,35067.3,0.77555,0.65608,1.04801,0.85366,0.82139,0.8824,0.69085,0.74103,0.58083,0.99032,0.001387,0.001387,0.001387
89,35470.7,0.77147,0.64673,1.04721,0.85414,0.82157,0.88263,0.69089,0.7406,0.58063,0.98997,0.001288,0.001288,0.001288
90,35871.8,0.76364,0.64564,1.04554,0.85323,0.82083,0.883,0.69142,0.74016,0.58067,0.98956,0.001189,0.001189,0.001189
91,36271.5,0.67972,0.50849,0.97692,0.85251,0.82282,0.88242,0.69144,0.73987,0.58032,0.98944,0.00109,0.00109,0.00109
92,36664.6,0.66936,0.49247,0.96767,0.85266,0.82312,0.88258,0.69228,0.73974,0.58025,0.98931,0.000991,0.000991,0.000991
93,37054.9,0.66385,0.4862,0.96828,0.8526,0.82273,0.88254,0.69221,0.74026,0.57999,0.98954,0.000892,0.000892,0.000892
94,37446.9,0.65899,0.4795,0.96176,0.85115,0.82293,0.8825,0.69244,0.74052,0.57937,0.9898,0.000793,0.000793,0.000793
95,37837.4,0.65448,0.47104,0.96085,0.85195,0.82146,0.88271,0.69228,0.74061,0.57904,0.98981,0.000694,0.000694,0.000694
96,38226.2,0.65151,0.4675,0.95807,0.85064,0.82403,0.88262,0.6918,0.74053,0.57877,0.98974,0.000595,0.000595,0.000595
97,38615.8,0.64731,0.46314,0.95583,0.84993,0.8238,0.88281,0.69207,0.7409,0.5786,0.99015,0.000496,0.000496,0.000496
98,39007.5,0.64012,0.45398,0.95047,0.85058,0.82364,0.88248,0.69115,0.74112,0.57877,0.99022,0.000397,0.000397,0.000397
99,39403.8,0.63522,0.45288,0.94995,0.84796,0.82312,0.88237,0.69165,0.74093,0.57849,0.99021,0.000298,0.000298,0.000298
100,39792.5,0.63242,0.44678,0.94882,0.84773,0.82281,0.88236,0.69175,0.74065,0.57868,0.99018,0.000199,0.000199,0.000199
