epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,22633.6,0.87088,0.77384,1.10218,0.85719,0.79689,0.87673,0.67087,0.78995,0.61591,1.01429,0.003268,0.003268,0.003268
70,48744.5,0.87194,0.77645,1.10277,0.85668,0.80087,0.87789,0.67185,0.78714,0.61506,1.01267,0.003169,0.003169,0.003169
71,49538.7,0.86557,0.7717,1.10364,0.8592,0.8034,0.87822,0.67274,0.78577,0.61279,1.01266,0.00307,0.00307,0.00307
72,50258.5,0.86583,0.76693,1.09623,0.86092,0.8046,0.87984,0.67347,0.78446,0.61141,1.01162,0.002971,0.002971,0.002971
73,53802.9,0.8614,0.76125,1.09587,0.86192,0.80232,0.87922,0.67378,0.78401,0.60986,1.01124,0.002872,0.002872,0.002872
74,54097.3,0.8594,0.7624,1.09819,0.85752,0.8034,0.87944,0.67442,0.78378,0.60928,1.01099,0.002773,0.002773,0.002773
75,54399.8,0.8551,0.75032,1.0946,0.86142,0.79672,0.87947,0.67453,0.78338,0.60875,1.01076,0.002674,0.002674,0.002674
76,54715.5,0.85589,0.75867,1.09352,0.8598,0.79714,0.87962,0.67362,0.78313,0.60807,1.01109,0.002575,0.002575,0.002575
77,55024.4,0.8547,0.75163,1.09354,0.86225,0.79774,0.88027,0.67426,0.78263,0.608,1.01104,0.002476,0.002476,0.002476
78,55351.1,0.84897,0.74254,1.08967,0.85642,0.80268,0.88086,0.67401,0.78169,0.60675,1.0108,0.002377,0.002377,0.002377
79,55663.1,0.8357,0.73775,1.08725,0.85936,0.80051,0.88095,0.67426,0.78207,0.60563,1.01054,0.002278,0.002278,0.002278
80,55981.9,0.83529,0.73302,1.08387,0.85907,0.80113,0.88184,0.67465,0.78146,0.60433,1.01041,0.002179,0.002179,0.002179
81,56294.9,0.83763,0.73164,1.08425,0.85507,0.80534,0.88163,0.67476,0.78175,0.60334,1.01068,0.00208,0.00208,0.00208
82,56617.9,0.83216,0.72138,1.0816,0.85445,0.8034,0.88161,0.67487,0.78211,0.60274,1.01096,0.001981,0.001981,0.001981
83,56935,0.83387,0.72149,1.082,0.85356,0.80413,0.88156,0.67424,0.78158,0.60149,1.01089,0.001882,0.001882,0.001882
84,57249.8,0.82606,0.72004,1.07703,0.85591,0.80377,0.88163,0.67496,0.78196,0.60042,1.01118,0.001783,0.001783,0.001783
85,57574.4,0.82686,0.71411,1.07882,0.84822,0.8092,0.88237,0.67471,0.78138,0.59953,1.01098,0.001684,0.001684,0.001684
86,57886.5,0.82474,0.71097,1.08018,0.85357,0.80485,0.88192,0.67447,0.78114,0.59867,1.01078,0.001585,0.001585,0.001585
87,58207.6,0.81828,0.70393,1.0708,0.85478,0.80341,0.88232,0.67535,0.78019,0.5979,1.00977,0.001486,0.001486,0.001486
88,58522.5,0.8164,0.70775,1.07476,0.85188,0.80847,0.88305,0.67603,0.78,0.59713,1.00958,0.001387,0.001387,0.001387
89,58846.8,0.8106,0.70156,1.07217,0.85076,0.80905,0.88304,0.67564,0.77989,0.59702,1.0093,0.001288,0.001288,0.001288
