epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,21187.5,0.71594,0.4369,0.87954,0.94688,0.87674,0.93478,0.76044,0.63643,0.37479,0.85367,0.0002378,0.0002378,0.0002378
91,21441.7,0.63167,0.37233,0.84292,0.9581,0.86894,0.93414,0.7596,0.64187,0.38371,0.8548,0.000218,0.000218,0.000218
92,21670.1,0.62388,0.36883,0.83885,0.95757,0.87488,0.93435,0.75938,0.64122,0.37967,0.8562,0.0001982,0.0001982,0.0001982
93,21898.6,0.61424,0.3585,0.83606,0.95833,0.87395,0.93432,0.76078,0.63757,0.38152,0.85484,0.0001784,0.0001784,0.0001784
94,22129.2,0.61638,0.35653,0.83557,0.96591,0.8684,0.93368,0.75983,0.63477,0.3775,0.85455,0.0001586,0.0001586,0.0001586
95,22362.6,0.60625,0.35461,0.83499,0.96672,0.87118,0.93701,0.76229,0.63399,0.37576,0.85309,0.0001388,0.0001388,0.0001388
96,22592.9,0.61198,0.35536,0.83407,0.96517,0.87321,0.93636,0.76343,0.63037,0.37608,0.8525,0.000119,0.000119,0.000119
97,22820.8,0.61454,0.35456,0.83466,0.96908,0.8714,0.93742,0.76248,0.63075,0.3761,0.85237,9.92e-05,9.92e-05,9.92e-05
98,23050.4,0.60559,0.35074,0.83539,0.96915,0.87303,0.93664,0.75961,0.63285,0.37504,0.85275,7.94e-05,7.94e-05,7.94e-05
99,23280.6,0.60438,0.34672,0.83472,0.96633,0.87786,0.93668,0.76119,0.63124,0.3723,0.85398,5.96e-05,5.96e-05,5.96e-05
100,23515.4,0.59962,0.34732,0.82728,0.9674,0.8721,0.93648,0.76206,0.63156,0.37166,0.85347,3.98e-05,3.98e-05,3.98e-05
