epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,7991.35,0.87211,0.58683,0.93533,0.93262,0.8544,0.91741,0.71897,0.7369,0.49018,0.88139,0.0014456,0.0014456,0.0014456
30,8270.31,0.86518,0.57819,0.93053,0.94957,0.83923,0.91985,0.72569,0.72193,0.47402,0.88001,0.0014258,0.0014258,0.0014258
31,8545.31,0.85984,0.56723,0.93014,0.94831,0.85642,0.92155,0.7238,0.73247,0.46291,0.8813,0.001406,0.001406,0.001406
32,8818.15,0.85761,0.56138,0.93173,0.96496,0.83536,0.93148,0.73413,0.71785,0.4539,0.87522,0.0013862,0.0013862,0.0013862
33,9091.21,0.85605,0.56358,0.93036,0.95694,0.8539,0.929,0.73033,0.72157,0.45056,0.88003,0.0013664,0.0013664,0.0013664
34,9369.06,0.85537,0.56452,0.92888,0.95691,0.84328,0.92003,0.73142,0.7127,0.45288,0.87686,0.0013466,0.0013466,0.0013466
35,9641.86,0.84888,0.55621,0.92693,0.95586,0.85844,0.93291,0.73454,0.71204,0.44507,0.87673,0.0013268,0.0013268,0.0013268
36,9915.92,0.83509,0.54813,0.92206,0.95469,0.85217,0.93202,0.73765,0.69121,0.4289,0.87377,0.001307,0.001307,0.001307
37,10197.8,0.84277,0.55248,0.92386,0.9463,0.85529,0.93408,0.74125,0.7067,0.43725,0.87616,0.0012872,0.0012872,0.0012872
38,10475.3,0.82742,0.54001,0.91661,0.93524,0.87614,0.93564,0.7378,0.69832,0.42692,0.87603,0.0012674,0.0012674,0.0012674
39,10748.6,0.82565,0.53934,0.91899,0.9464,0.8635,0.93178,0.74201,0.69338,0.42778,0.86974,0.0012476,0.0012476,0.0012476
40,11024.5,0.82833,0.53544,0.92217,0.95426,0.86451,0.93734,0.74184,0.68376,0.42233,0.8628,0.0012278,0.0012278,0.0012278
41,11298.9,0.8196,0.52334,0.91544,0.95673,0.8635,0.94104,0.74994,0.68324,0.41918,0.86979,0.001208,0.001208,0.001208
42,11575,0.815,0.52504,0.9147,0.92898,0.87058,0.9372,0.74672,0.67504,0.41482,0.86471,0.0011882,0.0011882,0.0011882
43,11850.5,0.80931,0.52223,0.90792,0.96702,0.85984,0.94201,0.75426,0.6832,0.4147,0.86507,0.0011684,0.0011684,0.0011684
44,12128.6,0.80405,0.51865,0.91147,0.96746,0.85238,0.94011,0.75096,0.68273,0.41136,0.86586,0.0011486,0.0011486,0.0011486
45,12402.2,0.80596,0.51555,0.91118,0.9581,0.87361,0.9399,0.75051,0.68342,0.41109,0.86778,0.0011288,0.0011288,0.0011288
46,12675.9,0.80155,0.51204,0.91139,0.9553,0.87664,0.94276,0.7564,0.66925,0.40484,0.86295,0.001109,0.001109,0.001109
47,12953.7,0.79426,0.51128,0.90923,0.95552,0.86249,0.93732,0.75282,0.66859,0.40393,0.86096,0.0010892,0.0010892,0.0010892
48,13230.1,0.79318,0.50686,0.90559,0.96704,0.86042,0.94074,0.75431,0.67067,0.40029,0.86034,0.0010694,0.0010694,0.0010694
49,13505.2,0.78078,0.49767,0.90506,0.95749,0.86533,0.94388,0.75205,0.67675,0.39601,0.86427,0.0010496,0.0010496,0.0010496
50,13788.6,0.78231,0.49714,0.90766,0.96426,0.87303,0.94807,0.75733,0.67363,0.40581,0.86234,0.0010298,0.0010298,0.0010298
51,14063.6,0.77478,0.48802,0.90103,0.96595,0.86046,0.94358,0.76123,0.66456,0.4,0.85858,0.00101,0.00101,0.00101
52,14337.6,0.77206,0.49193,0.90219,0.95987,0.86754,0.93893,0.76002,0.66138,0.4042,0.86127,0.0009902,0.0009902,0.0009902
53,14617,0.78136,0.49041,0.90164,0.96178,0.865,0.94549,0.75935,0.66932,0.40033,0.86459,0.0009704,0.0009704,0.0009704
54,14891.8,0.77546,0.48712,0.89784,0.93697,0.8868,0.94375,0.75562,0.65549,0.39743,0.85805,0.0009506,0.0009506,0.0009506
55,15165.4,0.77495,0.4849,0.90179,0.96158,0.88575,0.94802,0.76256,0.64423,0.38871,0.85574,0.0009308,0.0009308,0.0009308
56,15445.5,0.76747,0.48752,0.89868,0.94547,0.88069,0.94175,0.75987,0.6387,0.39569,0.8509,0.000911,0.000911,0.000911
57,15719.8,0.76596,0.48006,0.90069,0.95705,0.87462,0.94331,0.7672,0.64309,0.38858,0.85452,0.0008912,0.0008912,0.0008912
58,15994.8,0.76179,0.4739,0.89818,0.96438,0.87605,0.94701,0.76846,0.63131,0.38922,0.84873,0.0008714,0.0008714,0.0008714
59,16272.2,0.75505,0.47635,0.89349,0.95591,0.8768,0.94288,0.76829,0.63753,0.38794,0.85446,0.0008516,0.0008516,0.0008516
60,16551.5,0.75275,0.47222,0.89197,0.96391,0.86855,0.94567,0.76765,0.6455,0.38281,0.85642,0.0008318,0.0008318,0.0008318
61,16827.8,0.75816,0.47541,0.896,0.9651,0.86684,0.94515,0.76902,0.63289,0.37341,0.84976,0.000812,0.000812,0.000812
62,17104.3,0.7564,0.47363,0.89615,0.95438,0.88835,0.94438,0.76845,0.64329,0.37568,0.85866,0.0007922,0.0007922,0.0007922
63,17380.1,0.75046,0.4674,0.89072,0.95523,0.88675,0.95084,0.77093,0.63436,0.37535,0.85358,0.0007724,0.0007724,0.0007724
64,17655,0.73987,0.46183,0.89255,0.95414,0.88354,0.95168,0.77423,0.62956,0.37092,0.8512,0.0007526,0.0007526,0.0007526
65,17930.8,0.73916,0.46383,0.89263,0.96493,0.8726,0.94808,0.77245,0.63051,0.37621,0.85285,0.0007328,0.0007328,0.0007328
66,18216.7,0.74265,0.45614,0.8908,0.94405,0.88724,0.94836,0.77599,0.6272,0.37795,0.851,0.000713,0.000713,0.000713
67,18492.1,0.73216,0.45185,0.88733,0.94219,0.89282,0.94894,0.77431,0.62682,0.36823,0.85013,0.0006932,0.0006932,0.0006932
68,18767.6,0.73178,0.44922,0.88938,0.93162,0.90495,0.95364,0.77635,0.62329,0.36585,0.8522,0.0006734,0.0006734,0.0006734
69,19044.9,0.73141,0.45291,0.88531,0.95926,0.88085,0.95035,0.77748,0.61824,0.36278,0.84777,0.0006536,0.0006536,0.0006536
70,19322,0.72894,0.44979,0.88839,0.93296,0.9006,0.94905,0.77766,0.62969,0.36878,0.85351,0.0006338,0.0006338,0.0006338
71,19596.4,0.71873,0.44338,0.8849,0.93642,0.89353,0.95024,0.77661,0.6237,0.36697,0.85001,0.000614,0.000614,0.000614
72,19879.1,0.73025,0.44459,0.88627,0.96532,0.87254,0.94885,0.7759,0.61758,0.35962,0.8503,0.0005942,0.0005942,0.0005942
73,20153.7,0.71131,0.43916,0.8823,0.96611,0.87867,0.94976,0.77861,0.61806,0.3609,0.84752,0.0005744,0.0005744,0.0005744
74,20429.6,0.71262,0.4369,0.88397,0.96182,0.88574,0.94985,0.7782,0.62712,0.36088,0.85022,0.0005546,0.0005546,0.0005546
75,20705.1,0.7158,0.43802,0.88552,0.97068,0.87019,0.94977,0.78079,0.61996,0.35909,0.84881,0.0005348,0.0005348,0.0005348
76,20981.7,0.71805,0.44033,0.88152,0.94123,0.90691,0.95308,0.78199,0.61814,0.3543,0.84879,0.000515,0.000515,0.000515
77,21265.4,0.70373,0.42745,0.87708,0.95315,0.88459,0.95137,0.7822,0.61785,0.35429,0.85097,0.0004952,0.0004952,0.0004952
78,21540.2,0.70754,0.43007,0.88275,0.95354,0.89233,0.95335,0.78092,0.61462,0.35368,0.85249,0.0004754,0.0004754,0.0004754
79,21815.1,0.69961,0.42848,0.87813,0.96232,0.88574,0.9518,0.78394,0.61213,0.35388,0.84743,0.0004556,0.0004556,0.0004556
80,22095.3,0.6976,0.42408,0.87941,0.94401,0.90356,0.95368,0.78492,0.61692,0.35667,0.85188,0.0004358,0.0004358,0.0004358
81,22372.8,0.69194,0.41748,0.87461,0.95848,0.89484,0.95466,0.78542,0.61077,0.35418,0.8497,0.000416,0.000416,0.000416
82,22644.8,0.69274,0.42174,0.87519,0.9657,0.88271,0.95393,0.78491,0.6113,0.35415,0.84881,0.0003962,0.0003962,0.0003962
83,22917.1,0.69362,0.42129,0.8739,0.95144,0.90597,0.9531,0.78483,0.60797,0.35529,0.84566,0.0003764,0.0003764,0.0003764
84,23198.4,0.68515,0.41547,0.87215,0.9417,0.90394,0.95423,0.78637,0.60836,0.35568,0.84625,0.0003566,0.0003566,0.0003566
85,23473,0.68614,0.41325,0.87738,0.9424,0.90091,0.95288,0.78438,0.60636,0.35786,0.84478,0.0003368,0.0003368,0.0003368
86,23747.6,0.67686,0.40807,0.87001,0.94383,0.90495,0.95663,0.78621,0.60553,0.35276,0.84557,0.000317,0.000317,0.000317
87,24028.4,0.67107,0.40711,0.87364,0.95297,0.90156,0.95438,0.78863,0.60415,0.34879,0.84428,0.0002972,0.0002972,0.0002972
88,24304,0.67972,0.40562,0.87243,0.94876,0.90293,0.95621,0.78809,0.60435,0.34689,0.84545,0.0002774,0.0002774,0.0002774
89,24578.4,0.66965,0.40405,0.86923,0.95859,0.89585,0.95534,0.79016,0.60166,0.35005,0.84475,0.0002576,0.0002576,0.0002576
90,24857,0.67473,0.40366,0.87156,0.94426,0.90597,0.95474,0.78867,0.60031,0.34933,0.84263,0.0002378,0.0002378,0.0002378
91,25141.7,0.58551,0.34191,0.82988,0.94479,0.89969,0.95219,0.78454,0.60506,0.35191,0.84473,0.000218,0.000218,0.000218
92,25416,0.58463,0.33601,0.82588,0.94637,0.90192,0.95443,0.78607,0.60506,0.3493,0.84503,0.0001982,0.0001982,0.0001982
93,25689.7,0.58117,0.33351,0.82942,0.95191,0.8908,0.95307,0.78616,0.60558,0.34754,0.8462,0.0001784,0.0001784,0.0001784
94,25964.8,0.57327,0.33101,0.82783,0.948,0.89788,0.95559,0.78745,0.60753,0.34749,0.84619,0.0001586,0.0001586,0.0001586
95,26238.2,0.5743,0.33072,0.82648,0.96004,0.88979,0.9546,0.78959,0.60805,0.34653,0.84547,0.0001388,0.0001388,0.0001388
96,26509.5,0.56697,0.32663,0.8241,0.95869,0.8908,0.95598,0.78995,0.60804,0.34398,0.84592,0.000119,0.000119,0.000119
97,26787.5,0.56848,0.32487,0.82545,0.961,0.88979,0.95551,0.78841,0.6062,0.34469,0.84483,9.92e-05,9.92e-05,9.92e-05
98,27060.7,0.56528,0.32403,0.82847,0.94455,0.90192,0.95376,0.78753,0.60677,0.34552,0.84571,7.94e-05,7.94e-05,7.94e-05
99,27332.8,0.56244,0.32218,0.82467,0.94665,0.89704,0.95338,0.7887,0.60802,0.34519,0.84616,5.96e-05,5.96e-05,5.96e-05
100,27609.1,0.55878,0.3199,0.82472,0.95363,0.89181,0.95398,0.78947,0.60552,0.34591,0.84619,3.98e-05,3.98e-05,3.98e-05
