epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,11844.7,0.79231,0.50643,0.90921,0.94973,0.86957,0.94188,0.75993,0.65243,0.40673,0.85986,0.0008318,0.0008318,0.0008318
61,12043.8,0.79497,0.49658,0.90246,0.9563,0.86285,0.93977,0.75787,0.66175,0.41374,0.86273,0.000812,0.000812,0.000812
62,12241.1,0.78546,0.49776,0.91053,0.95607,0.85823,0.9346,0.75802,0.66133,0.41551,0.85877,0.0007922,0.0007922,0.0007922
63,12438.2,0.77999,0.49227,0.90546,0.94653,0.87563,0.9383,0.75679,0.65777,0.40775,0.85994,0.0007724,0.0007724,0.0007724
64,12638.3,0.77798,0.48908,0.90403,0.95266,0.86653,0.94171,0.76156,0.6501,0.40541,0.8603,0.0007526,0.0007526,0.0007526
65,12838.1,0.77812,0.48608,0.90699,0.96449,0.85137,0.94053,0.76236,0.65241,0.40377,0.8596,0.0007328,0.0007328,0.0007328
66,13040,0.77981,0.48748,0.90132,0.95744,0.85844,0.93715,0.75989,0.64497,0.40798,0.8568,0.000713,0.000713,0.000713
67,13235.2,0.7856,0.48961,0.90125,0.95825,0.8544,0.93498,0.75745,0.65419,0.40311,0.86402,0.0006932,0.0006932,0.0006932
68,13436.1,0.76763,0.48403,0.89866,0.97117,0.85149,0.93888,0.76235,0.64118,0.39757,0.85546,0.0006734,0.0006734,0.0006734
69,13636.2,0.76436,0.48204,0.89937,0.96339,0.86653,0.93839,0.76388,0.64424,0.39085,0.85755,0.0006536,0.0006536,0.0006536
70,13836.4,0.75715,0.47368,0.90091,0.96957,0.85945,0.94254,0.76778,0.63783,0.38932,0.85525,0.0006338,0.0006338,0.0006338
71,14036.5,0.75447,0.47088,0.894,0.95329,0.86754,0.94266,0.76378,0.64544,0.38889,0.85721,0.000614,0.000614,0.000614
72,14241.2,0.76318,0.47368,0.89678,0.95792,0.86653,0.94476,0.76672,0.65039,0.38648,0.85688,0.0005942,0.0005942,0.0005942
73,14437.6,0.7486,0.46315,0.89201,0.96651,0.87058,0.94703,0.76934,0.63777,0.38879,0.85486,0.0005744,0.0005744,0.0005744
74,14635.3,0.75656,0.46558,0.89374,0.95497,0.87563,0.94897,0.77328,0.63504,0.38574,0.85572,0.0005546,0.0005546,0.0005546
75,14833.1,0.76642,0.47066,0.89744,0.95926,0.87867,0.94529,0.76968,0.63635,0.38431,0.85551,0.0005348,0.0005348,0.0005348
76,15029.9,0.74947,0.4628,0.88954,0.94534,0.88777,0.94362,0.76697,0.63951,0.38615,0.85264,0.000515,0.000515,0.000515
77,15226.7,0.74338,0.45744,0.89353,0.9372,0.89023,0.94661,0.77396,0.63601,0.38266,0.85364,0.0004952,0.0004952,0.0004952
78,15426.9,0.74859,0.45909,0.8923,0.95718,0.88069,0.94682,0.77382,0.63498,0.37865,0.85465,0.0004754,0.0004754,0.0004754
79,15627.6,0.7423,0.45699,0.89117,0.96423,0.86754,0.94946,0.77094,0.64118,0.37994,0.85347,0.0004556,0.0004556,0.0004556
80,15824.7,0.73976,0.45039,0.88947,0.96244,0.87159,0.9484,0.77131,0.63113,0.37555,0.85335,0.0004358,0.0004358,0.0004358
81,16023.3,0.72606,0.44439,0.88754,0.95795,0.87536,0.94497,0.77485,0.62981,0.37104,0.85509,0.000416,0.000416,0.000416
82,16221.3,0.73292,0.44951,0.89444,0.94866,0.8817,0.94905,0.77489,0.6361,0.37412,0.85498,0.0003962,0.0003962,0.0003962
83,16417.9,0.72424,0.44506,0.88732,0.95885,0.87179,0.94681,0.77428,0.63253,0.36749,0.85013,0.0003764,0.0003764,0.0003764
84,16615,0.7163,0.4381,0.8813,0.96346,0.87159,0.9517,0.7796,0.62574,0.37417,0.85034,0.0003566,0.0003566,0.0003566
85,16811,0.73047,0.4502,0.88783,0.97146,0.86148,0.94492,0.7771,0.62519,0.37472,0.85079,0.0003368,0.0003368,0.0003368
86,17008.4,0.71114,0.4345,0.88197,0.96714,0.86552,0.94858,0.77682,0.62553,0.37127,0.85203,0.000317,0.000317,0.000317
87,17205.2,0.7224,0.44007,0.88801,0.93982,0.88878,0.95103,0.78046,0.62282,0.36945,0.85209,0.0002972,0.0002972,0.0002972
88,17400.4,0.71389,0.43488,0.88685,0.9717,0.86148,0.94658,0.77636,0.62173,0.37286,0.84961,0.0002774,0.0002774,0.0002774
89,17598.5,0.70392,0.42681,0.88132,0.94275,0.88069,0.94587,0.78058,0.61981,0.36865,0.85095,0.0002576,0.0002576,0.0002576
90,17791.5,0.71256,0.43374,0.88463,0.96882,0.86754,0.95017,0.77904,0.61534,0.36281,0.84837,0.0002378,0.0002378,0.0002378
91,17994,0.62489,0.36701,0.84169,0.9682,0.86552,0.94825,0.77574,0.62216,0.36813,0.85211,0.000218,0.000218,0.000218
92,18187.9,0.61997,0.36423,0.8399,0.939,0.89585,0.94941,0.77567,0.62172,0.36711,0.85243,0.0001982,0.0001982,0.0001982
93,18381.5,0.61734,0.35735,0.83894,0.93718,0.88991,0.94753,0.77549,0.618,0.36644,0.85143,0.0001784,0.0001784,0.0001784
94,18575.2,0.61278,0.3572,0.83686,0.96553,0.86249,0.94609,0.77609,0.62139,0.36667,0.85186,0.0001586,0.0001586,0.0001586
95,18766,0.60755,0.355,0.84259,0.96949,0.86249,0.94885,0.77641,0.62063,0.36613,0.85239,0.0001388,0.0001388,0.0001388
96,18961,0.60096,0.35082,0.83778,0.93893,0.89181,0.94856,0.7755,0.62041,0.36516,0.8508,0.000119,0.000119,0.000119
97,19157,0.60481,0.35353,0.83548,0.96493,0.86957,0.94917,0.77755,0.62239,0.36406,0.8501,9.92e-05,9.92e-05,9.92e-05
98,19350.7,0.59846,0.34553,0.83604,0.94223,0.88271,0.94994,0.78021,0.62141,0.36373,0.85201,7.94e-05,7.94e-05,7.94e-05
99,19540.4,0.59034,0.34047,0.83321,0.96641,0.86552,0.94773,0.78116,0.61812,0.36145,0.85075,5.96e-05,5.96e-05,5.96e-05
100,19731.8,0.59039,0.34139,0.83364,0.96975,0.85844,0.94927,0.78153,0.61549,0.36116,0.85086,3.98e-05,3.98e-05,3.98e-05
